3601,Sixtytwo,1
3602,Size,1
3603,Skate,1
3604,Skills,1
3605,Skin,2
3606,Skinny,1
3607,Skirt,3
3608,Sky,2
3609,Skydiving,1
3610,Skype,3
3611,Slavery,1
3612,Sleep,4
3613,Small,26
3614,SmallJJTalk,1
3615,Smart,2
3616,Smartboard,1
3617,Smell,2
3618,Smile,1
3619,Smiling,1
3620,Smithsonian,1
3621,Smoke,3
3622,Smokers,3
3623,Smoking,12
3624,Snoop,1
3625,Snow,1
3626,Snowball,2
3627,Snowboarding,2
3628,So,604
3629,Soba,2
3630,Soccer,12
3631,Soccer's,1
3632,Social,2
3633,Socializing,1
3634,Society,6
3635,Soemtime,1
3636,Soeul,1
3637,Soldier,1
3638,Soldiers,2
3639,Somalia,4
3640,Some,548
3641,Someare,1
3642,Somebody,44
3643,Someday,3
3644,Someone,68
3645,Something,38
3646,Sometime,121
3647,Sometimes,429
3648,Somewhere,2
3649,Somtime,1
3650,Son,2
3651,Sonic,1
3652,Sonny,1
3653,Sons,1
3654,Sony,2
3655,Soo,1
3656,SooBin,1
3657,Soof,1
3658,Soon,3
3659,Sooner,1
3660,Sophia,4
3661,Sophia's,1
3662,Sorry,11
3663,Sound,3
3664,Sourthern,1
3665,South,63
3666,Southpark,1
3667,Soviet,3
3668,Space,5
3669,Spain,30
3670,Spane,1
3671,Spanish,35
3672,SpanishBermuda,1
3673,Spank,1
3674,Speak,4
3675,Speaker,4
3676,Speaking,3
3677,Spears,1
3678,Special,9
3679,Specific,1
3680,Speed,1
3681,Speilberg,1
3682,Spelling,1
3683,Spend,1
3684,Spending,1
3685,Spices,1
3686,Spoaken,1
3687,Spokane,218
3688,Spokane's,1
3689,Spongebob,1
3690,Sport,5
3691,Sports,8
3692,Sportstype,1
3693,Spring,11
3694,Sprite,2
3695,Squad,1
3696,Square,2
3697,Squealer,1
3698,Sr,6
3699,St,4
3700,Stacey,1
3701,Stacy,4
3702,Stacy's,1
3703,Stalin,2
3704,Stand,1
3705,Star,2
3706,Starbuck's,1
3707,Starbucks,12
3708,Start,3
3709,Starting,1
3710,Stashia,2
3711,Stataes,1
3712,State,63
3713,State's,1
3714,States,127
3715,Station,2
3716,Statue,4
3717,Stay,8
3718,Staying,1
3719,Steal,2
3720,Steam,1
3721,Steamplant,3
3722,Stefania,1
3723,Steffi,1
3724,Stella,1
3725,Stephan,1
3726,Stephanie,1
3727,Stereotypes,1
3728,Stern,1
3729,Steve,3
3730,Steven,1
3731,Still,9
3732,Stirring,1
3733,Stirrings,3
3734,Stockholm,1
3735,Stolen,1
3736,Stomach,2
3737,Stone,1
3738,Stop,5
3739,Story,2
3740,Strange,1
3741,Stratosphere,1
3742,Streams,1
3743,Street,15
3744,Stress,1
3745,Stressful,2
3746,Stroke,1
3747,Strong,2
3748,Student,8
3749,Students,7
3750,Studies,1
3751,Studios,1
3752,Study,7
3753,StudyJJhard,1
3754,Studying,1
3755,Style,1
3756,Suadi,1
3757,Sub,9
3758,Sub's,1
3759,Subject,2
3760,Subway,3
3761,Successful,1
3762,Such,3
3763,Suchi,1
3764,Sud,1
3765,Sudan,2
3766,Suddenly,18
3767,Sued,1
3768,Sugar,1
3769,Suhail,1
3770,Suicide,5
3771,Suk,3
3772,Suliman,1
3773,Sultan,15
3774,Sumatra,2
3775,Summer,6
3776,Sumo,1
3777,Sun,4
3778,Sunday,29
3779,Sundays,1
3780,Sung,3
3781,Sung's,1
3782,SungJu,1
3783,Sunshine,2
3784,Suny,1
3785,Super,1
3786,Superbowl,4
3787,Superficial,1
3788,Superman,3
3789,Supermarket,1
3790,Superstition,1
3791,Supervisor,1
3792,Suppose,4
3793,Supposed,1
3794,Sure,1
3795,Surgeons,1
3796,Surprise,1
3797,Susan,1
3798,Sushi,2
3799,Svetlana,1
3800,Swan,1
3801,Sweden,3
3802,Swedish,2
3803,Swift,1
3804,Swimming,3
3805,Swiss,4
3806,Switch,1
3807,Switzerland,3
3808,Sylvia,2
3809,Symbol,1
3810,Symptoms,1
3811,Syndrome,1
3812,Syria,24
3813,Syrian,1
3814,Syrians,1
3815,System,2
3816,Systems,1
3817,T,3
3818,TEOFL,1
3819,TESOL,2
3820,TGIFThanks,1
3821,THIS,2
3822,TJ,1
3823,TOEFL,25
3824,TOEIC,1
3825,TOPIC,1
3826,TV,180
3827,TV'sthat's,1
3828,TVJJisVBZmyPRPsecondJJlife,1
3829,TVs,1
3830,TX,1
3831,Taba,1
3832,Table,2
3833,Taboo,1
3834,Taco,2
3835,Tacoma,5
3836,Tacotime,2
3837,Tae,2
3838,Taekwando,2
3839,Tahcnology,1
3840,Tahiland,1
3841,TaiChi,1
3842,Taichi,1
3843,Taif,4
3844,TailanTheological,1
3845,Taipei,3
3846,Taiwan,109
3847,Taiwan's,1
3848,Taiwanese,12
3849,TaiwaneseWe,1
3850,Taiwans,1
3851,Taj,1
3852,Taka,6
3853,Takahiro,6
3854,Takashi,9
3855,Take,24
3856,Takes,1
3857,Taking,6
3858,Takuya,1
3859,Talal,1
3860,Talbot,1
3861,Talent,1
3862,Talk,33
3863,Talking,2
3864,Tamaki,1
3865,Tana,1
3866,Tangu,1
3867,Tanzania,3
3868,Tar,1
3869,Tarentino,1
3870,Tarrentino,1
3871,Tarzan,3
3872,Taste,1
3873,Tatsu,3
3874,Tattoos,1
3875,Tatyana,1
3876,Tatyana's,1
3877,Tawain,1
3878,Tax,1
3879,Taxes,1
3880,Taxi,1
3881,Taxpayer,1
3882,Taylor,1
3883,Tea,2
3884,Teach,4
3885,TeachJJmeNNtoTOdrive,1
3886,Teacher,28
3887,Teachers,10
3888,Teaching,1
3889,Team,2
3890,Technological,1
3891,Technology,14
3892,Teen,1
3893,Teenage,1
3894,TeenageNNDream,1
3895,Teenager,8
3896,Teenagers,3
3897,Teenagers',1
3898,Teeshirt,1
3899,Tehre,1
3900,Telescope,1
3901,Tell,9
3902,Temple,1
3903,Ten,11
3904,Tennis,1
3905,Tens,2
3906,Tension,1
3907,Teresa,4
3908,Terhab,1
3909,Terminator,1
3910,Terrible,1
3911,Terrorism,1
3912,Terrorist,2
3913,Terrorists,1
3914,Terry,1
3915,Testament,2
3916,Tetyana's,1
3917,Texas,14
3918,Texting,1
3919,Thai,11
3920,Thai's,1
3921,Thailand,33
3922,Than,1
3923,Thank,32
3924,ThankJJyouNNthankNNyou,1
3925,ThankNNyouPRPforINborrowing,1
3926,ThankNONEyou,1
3927,Thanks,10
3928,Thanksgiving,13
3929,That,290
3930,That's,189
3931,That'sVBZveryRBgood,1
3932,Thaty's,1
3933,The,2534
3934,TheDTGraduate,1
3935,TheDTkingNNisVBZbad,1
3936,TheJJFun,1
3937,TheJJparentNNtrap,1
3938,TheNNGodfather,1
3939,TheNNPRing,1
3940,TheNNoldJJmanNNneedNNseatpleaseNNmove,1
3941,Theater,2
3942,Their,62
3943,Theme,1
3944,Then,141
3945,There,851
3946,There's,48
3947,Therefore,3
3948,Theresa,5
3949,These,51
3950,They,1963
3951,They'll,3
3952,They're,10
3953,They've,1
3954,Theycan,1
3955,Thighs,1
3956,Things,8
3957,Think,9
3958,ThinkNNaboutINcultureNNdifference,1
3959,Thinking,2
3960,Thinning,1
3961,Third,31
3962,Thirty,5
3963,Thirtyfive,1
3964,Thirtyseven,1
3965,Thirtysix,1
3966,Thirtythree,1
3967,This,748
3968,ThisDTstillRBaDTproblemNNrightRBnow,1
3969,ThisJJisVBZgirl,1
3970,ThisNNPcopperNNcoinNNforINtheDTfirstJJtime,1
3971,Thomas,16
3972,Thor,1
3973,Those,18
3974,Thousands,1
3975,Threat,1
3976,Three,37
3977,ThreeJJCupsNNPofINTea,1
3978,Threw,1
3979,Through,3
3980,Throughout,1
3981,Throw,4
3982,Thunderbird,2
3983,Thursday,18
3984,Thye,1
3985,Tia,1
3986,Tiaf,1
3987,Tiajuana,1
3988,Ticket,1
3989,Tiffany'sVBZBreakfast,1
3990,Tiger,6
3991,Till,1
3992,Tim,2
3993,Tim's,1
3994,Time,16
3995,TimeJJisVBZmoney,1
3996,Times,2
3997,Timothy,4
3998,Tina,2
3999,Titanic,2
4000,Title,2
4001,To,106
4002,Tobacco,1
4003,Today,83
4004,Today's,21
4005,Todays,1
4006,Toddlers,1
4007,Together,2
4008,Toji,1
4009,Tokugawa,1
4010,Tokyo,45
4011,TokyoTower,1
4012,Told,1
4013,Tom,5
4014,Tomas,1
4015,Tomo,2
4016,Tomoe,4
4017,Tomohide,1
4018,Tomoko,1
4019,Tomomi,4
4020,Tomorrow,13
4021,TomorrowNNIPRPwantVBPtoTOwakeVBupRPearly,1
4022,Tongue,1
4023,Tonight,3
4024,Tony,5
4025,Tony's,1
4026,Too,11
4027,Top,2
4028,TopJJGun,1
4029,Topic,6
4030,Toshiba,1
4031,Totally,2
4032,Touching,2
4033,Tower,8
4034,Towers,1
4035,ToyJJStory,1
4036,Toyota,1
4037,Toyoyama,1
4038,ToysRUs,1
4039,Traditional,2
4040,Traffic,1
4041,Trafficker,1
4042,Train,2
4043,Training,1
4044,Trans,1
4045,Transferred,1
4046,Translators,1
4047,Transportation's,1
4048,Travel,7
4049,Traveling,1
4050,Travelling,1
4051,Travis,1
4052,Treat,3
4053,Tree,1
4054,Tribe,1
4055,Trish,2
4056,True,1
4057,Trump,1
4058,Trust,1
4059,Try,10
4060,Tsega,1
4061,Tshirt,5
4062,Tthey,1
4063,Tuesday,6
4064,Tuesday's,1
4065,Tunes,1
4066,Tunisia,6
4067,Tupac,4
4068,Tupac's,1
4069,Turkey,4
4070,Turkish,4
4071,Tweet,1
4072,Twelve,9
4073,TwelveJJMonkeys,1
4074,Twelves,3
4075,Twentieth,1
4076,Twenty,9
4077,Twentyfive,1
4078,Twentyfour,1
4079,Twentynine,1
4080,Twentyone,1
4081,Twice,1
4082,Twin,1
4083,Twinkle,2
4084,Twitter,4
4085,Twiwan,1
4086,Two,92
4087,Tyler,1
4088,Tyler's,1
4089,Tyson,1
4090,U,3
4091,UAE,39
4092,UAE's,1
4093,UEA,1
4094,UFC,2
4095,UFO,8
4096,UFO's,1
4097,UFOS,1
4098,UK,4
4099,UN,3
4100,UNICEF,2
4101,US,198
4102,USA,58
4103,USR,1
4104,USSR,4
4105,USfor,1
4106,Ugly,1
4107,Uh,1
4108,Ukraine,7
4109,Ukrainian,1
4110,Ultra,1
4111,Un,1
4112,Uncle,1
4113,Uncomfortable,1
4114,Unconsciously,1
4115,Under,5
4116,Understand,4
4117,Uneducated,1
4118,Unemployment,1
4119,Unexpectedly,1
4120,Unfortunately,9
4121,Unhealthy,1
4122,Unhealthyinclude,1
4123,Uni,1
4124,Uniform,1
4125,Union,5
4126,United,195
4127,Universal,1
4128,Universe,2
4129,Universities,2
4130,University,49
4131,University's,1
4132,Unlike,1
4133,Until,25
4134,Untiol,1
4135,Unusual,1
4136,Up,3
4137,Upstairs,1
4138,Urusan,1
4139,Us,4
4140,Use,18
4141,Used,1
4142,Useful,2
4143,Ushape,1
4144,Using,7
4145,Ust,1
4146,Usual,3
4147,UsualJJSuspect,1
4148,Usuallly,1
4149,Usually,92
4150,Utada,1
4151,Utilities,1
4152,Uwajimaya,2
4153,VCR,6
4154,Valentine,1
4155,Valentine's,8
4156,Valentines,1
4157,Valley,6
4158,Van,1
4159,Vancouver,20
4160,Vatican,4
4161,Vegas,9
4162,Vegetable,2
4163,Vegetarians,1
4164,Venezuela,12
4165,Vermont,1
4166,Very,34
4167,Vice,1
4168,Vicky,3
4169,Victoria,6
4170,Video,2
4171,Vienna,1
4172,Viet,1
4173,Vietmamese,1
4174,Vietnam,4
4175,Vietnamese,3
4176,Viola,1
4177,Violence,3
4178,Virus,3
4179,Visa,1
4180,Visit,1
4181,Visited,1
4182,Visiting,1
4183,Vitamin,4
4184,Vitton,1
4185,Vivian,5
4186,Vocation,2
4187,Volcano,1
4188,Volunteer,4
4189,W,2
4190,WA,1
4191,WE,1
4192,WERE,1
4193,WW,1
4194,WWF,1
4195,WWII,5
4196,WWW,1
4197,Wafaa,1
4198,Wafaa's,1
4199,Wahaby,1
4200,Wahby,1
4201,Wait,2
4202,Waiting,1
4203,Waleed,5
4204,Walk,3
4205,Walked,1
4206,Walking,2
4207,Wall,3
4208,Walla,2
4209,Walmart,3
4210,Walt,2
4211,War,22
4212,Warcraft,2
4213,Warner,1
4214,Warsaw,1
4215,Was,26
4216,Wasel,1
4217,Wash,1
4218,Washing,1
4219,Washington,24
4220,Wassup,1
4221,Watch,4
4222,Watching,4
4223,Water,4
4224,Watson,1
4225,Way,1
4226,We,2780
4227,We'd,2
4228,We'll,4
4229,We're,13
4230,WeJJcan'tJJgiveJJcapitalNNpunishment,1
4231,WeJJstillRBhaveVBPsomeDTtrouble,1
4232,WeJJtreatNNwomanNNequlity,1
4233,Weak,1
4234,Weapon,1
4235,Weather,2
4236,Webb,3
4237,Wedding,2
4238,Weddings,1
4239,Wednesday,11
4240,Wednesday's,1
4241,Weekend,1
4242,Weh,1
4243,Wehn,1
4244,Weight,1
4245,Welcome,1
4246,Well,3
4247,Wen,2
4248,Wendy,1
4249,Wendys,1
4250,Went,2
4251,Were,1
4252,West,8
4253,Western,3
4254,Wha,1
4255,Whale,1
4256,What,1137
4257,What's,194
4258,What'sNNStheDTnameNNforINthisDTthing,1
4259,What'sNONEtheDTdifferent,1
4260,WhatJJI'mNNdoing,1
4261,WhatJJareVBPyouPRPdoing,1
4262,WhatJJdoNNyouPRPsay,1
4263,WhatJJdoNNyouPRPwantVBmePRPtoTOdoVBwithINit,1
4264,WhatJJdoVBPyouPRPwantVBtoTOdo,1
4265,WhatJJhappen,1
4266,WhatJJhappened,2
4267,WhatJJhappenedNNHodja,1
4268,WhatJJisVBZfamous,1
4269,WhatJJisVBZimportantJJforINyouPRPtravelling,1
4270,WhatJJkindNNofINfoodNNdoVBPyouPRPlike,1
4271,WhatJJtimeNNisVBZit,1
4272,WhatJJtimeNNisVBZitPRPnow,1
4273,WhatJJwereVBDyouPRPdoingVBGlastJJnight,1
4274,WhatWDTareVBPhePRPsaying,1
4275,WhatWDTareVBPyouPRPreallyRBlearnedVBDfromINAnimalNNPFarm,1
4276,WhatWDTisVBZyourPRPfavoriteJJfood,1
4277,Whatever,7
4278,Whats,8
4279,Whatsapp,1
4280,Whe,1
4281,When,1784
4282,When's,1
4283,WhenJJIPRPrentVBPthisDTdonkeyNNshadowNNisVBZcomeVBNwithINhim,1
4284,WhenJJdoNNyouPRPwantVBtoTOdie,1
4285,WhenNNPyouPRPfindVBPyourPRPbabyNNyouPRPcanMDgetVBintoINheaven,1
4286,WhenNONEinINRome,1
4287,Whenever,18
4288,Where,94
4289,Where'sJJtheDTcar,1
4290,Where'sVBZmyPRPpot,1
4291,WhereJJdidVBDyouPRPalwaysRBgo,1
4292,WhereJJdidVBDyouPRPgetVBtheDTshoes,1
4293,WhereJJdoNNyouPRPsecondhandVBshare,1
4294,WhereNNPyouPRPlive,1
4295,Wherever,1
4296,Whether,2
4297,Whey,1
4298,Which,63
4299,WhichNNPartistNNdoVBPyouPRPhate,1
4300,While,33
4301,Whirligig,4
4302,White,11
4303,Whitworth,3
4304,Who,174
4305,Who's,6
4306,WhoJJshouldMDpayVBonINaDTdate,1
4307,WhoNONEdied,1
4308,Whoever,2
4309,Whole,1
4310,Whos,1
4311,Whose,1
4312,Why,605
4313,WhyJJIPRPcannotVBPI'mJJanDTadult,1
4314,WhyJJIPRPlikeVBPtoTOplayVBthisDTpart,1
4315,WhyJJIPRPspendVBPmoney,1
4316,WhyJJIPRPtookVBDhisPRPadvice,1
4317,WhyJJWhatWPhappened,1
4318,WhyJJamNNIPRPgambling,1
4319,WhyJJareVBPyouPRPleaveVBPforINcollege,1
4320,WhyJJdidVBDyouPRPbecameVBDaDTnun,1
4321,WhyJJisVBZyourPRParmNNlikeINthis,1
4322,WhyJJit'sNNSdifferent,1
4323,WhyJJnoDToneNNfindNNme,1
4324,WhyJJwePRPcan'tRBuseVBPflourineNNgas,1
4325,WhyJJyouPRPdidVBDit,1
4326,WhyJJyouPRPdidVBDthat,1
4327,WhyJJyouPRPdidn'tRBgiveVBPmePRPreward,1
4328,WhyJJyouPRPdidn'tRBtellVBPme,1
4329,WhyJJyouPRPdoVBPwearJJyellow,1
4330,WhyJJyouPRPfather,1
4331,WhyJJyouPRPknowVBPmyPRPname,1
4332,WhyJJyouPRPsayVBPthat,1
4333,WhyJJyouPRPthrowVBPtheDTpaper,1
4334,WhyJJyouPRPwantVBPdivorce,1
4335,WhyNNPcan'tNNPeveryoneNNhaveVBPrelease,1
4336,WiFi,1
4337,Wife,4
4338,Wife's,1
4339,Wifebeating,1
4340,Wikipedia,1
4341,Will,19
4342,WillJJyouPRPmarryVBPme,1
4343,William,1
4344,Willis,2
4345,Willmart,1
4346,Wilma,1
4347,Wilson,1
4348,Wimbledon,1
4349,WindNNRiver,1
4350,Windows,3
4351,Winnie,1
4352,Winter,6
4353,Wishing,1
4354,Witches,1
4355,With,35
4356,Within,2
4357,Without,8
4358,Wolf,2
4359,Wolffy's,1
4360,Wolfies,1
4361,Wolfys,1
4362,Woman,59
4363,Woman's,2
4364,Womans,3
4365,Women,49
4366,Women's,1
4367,Womenhave,1
4368,Womens,4
4369,Won,1
4370,Woo,3
4371,WooSung,1
4372,Wood,1
4373,Woodrow,1
4374,Woods,2
4375,Woody,2
4376,Wool,1
4377,Word,2
4378,Work,4
4379,WorkNNPeveryoneNNindividual,1
4380,Workers,2
4381,Working,1
4382,Workshop,1
4383,World,37
4384,Would,22
4385,Wow,1
4386,Wrecker,1
4387,Write,2
4388,Writing,2
4389,X,7
4390,X's,1
4391,XNONEgeneration,1
4392,XXX,1
4393,Ximena,1
4394,Xray,3
4395,Xu,1
4396,Xuhui,1
4397,Y,2
4398,YMCA,1
4399,Ya,2
4400,YaFang,2
4401,Yah,1
4402,Yahya,4
4403,Yaki,1
4404,Yakima,5
4405,Yakuza,2
4406,Yamaguchi,1
4407,Yamin,1
4408,Yasir,6
4409,Yasir's,1
4410,Yasmeen,1
4411,Yassar,1
4412,Yassen,1
4413,Yasser,3
4414,Yasu,1
4415,Yasufumi,2
4416,Yawning,1
4417,Yazeed,1
4418,Ye,1
4419,Yea,1
4420,Yeah,111
4421,YeahJJIPRPhateVBPyou,1
4422,Year,17
4423,Year's,9
4424,Yearn,1
4425,Years,1
4426,Yellowstone,2
4427,Yemen,3
4428,Yenju,3
4429,YeonMi,1
4430,Yes,56
4431,YesJJwePRPare,1
4432,YesNNPINNPwantVBPhimPRPtoTOkill,1
4433,YesNONEIPRPam,1
4434,YesNONEIPRPwillMDbeVBman,1
4435,Yesit,1
4436,Yesterdan,1
4437,Yesterday,46
4438,Yo,2
4439,Yoga,2
4440,Yoiu,1
4441,Yoko,18
4442,Yoko's,1
4443,Yong,4
4444,Yongmin,1
4445,York,35
4446,Yorkat,1
4447,Yoshiharu,3
4448,Yoshiki,5
4449,Yoshiki's,2
4450,Yoshikihe,1
4451,Yoshimi,3
4452,You,1869
4453,You'll,5
4454,You're,16
4455,YouNNPcanMDdoVBthat,1
4456,YouNNPcanMDgoVBhome,1
4457,YouNNPhaveVBPcancerNNPYouNNPwillMDdying,1
4458,YouNNhaveVBPtoTOquitVBsmokeNNifINyouPRPwantVBPtoTOhaveVBaDThostNNfamily,1
4459,YouNNknowNNmyPRPcreditNNisVBZgood,1
4460,YouNNlikeINcookNNwellRBorCCmiddle,1
4461,YouNNshouldMDgoVBtoTOschoolNNalone,1
4462,YouNNwereVBDveryRBselfishJJchild,1
4463,YouPRPagreeVBPorCCdisagreeVBaboutINabortion,1
4464,YouPRPareVBPcryingVBGbecauseINyourPRPmotherNNPandCCshe'sNNPdiedVBDandCCgoneNNPandCCyouPRPareVBPaliveJJhere,1
4465,YouPRPareVBPhopeless,1
4466,YouPRPareVBPman,1
4467,YouPRPcan'tRBgoVBPoutside,1
4468,YouPRPcanMDcomeVBtoTOourPRPhouse,1
4469,YouPRPcanMDpayVBjustRBonlyRBoneCDhundredVBNdollars,1
4470,YouPRPcanMDplayVBgolfJJswimmingNNeverything,1
4471,YouPRPcannotRBdoVBPthatJJbecauseINyouPRPareVBPaDTgirl,1
4472,YouPRPdoVBPthisDTbecauseINyouPRPhateVBPme,1
4473,YouPRPdon'tRBhaveVBPtoTOdoVBthis,1
4474,YouPRPhaveVBPtoTOpayVBattentionNNwhatWPtheDTlecturesNNSgoingVBGon,1
4475,YouPRPlooksVBZlikeINeagle,1
4476,YouPRPneedVBPtoTOdoVBthisJJyouPRPneedVBPtoTOdoVBthat,1
4477,YouPRPshouldMDnotRBeatVBmanyJJmanyJJorange,1
4478,YouPRPwillMDseeVBlaterJJhowWRBmoneyNNisVBZimportant,1
4479,YouSeon,1
4480,YouTube,4
4481,Young,27
4482,Younger,2
4483,Youngest,1
4484,Your,151
4485,YourJJmotherNNisVBZJennifer,2
4486,YourJJmotherNNnameNNisVBZJennifer,1
4487,YourJJuncleNNandCCmePRPareVBPveryRBgoodJJfriend,1
4488,Yours,1
4489,Yousef,4
4490,Youwill,1
4491,Yu,4
4492,Yui,1
4493,Yuka,2
4494,Yuka's,1
4495,Yukari,1
4496,Yuki,1
4497,Yuko,6
4498,Yuko's,1
4499,Yun,1
4500,Yuri,5
4501,Yusuke,2
4502,Yusuke's,1
4503,Yuta,2
4504,Z,1
4505,Zahir,1
4506,Zainab,4
4507,Zamora,3
4508,Zamzen,1
4509,Zayed,2
4510,Zealand,4
4511,Zhou,1
4512,Zidane,1
4513,Zips,1
4514,Zs,1
4515,Zuckerman,1
4516,a,6763
4517,aand,1
4518,abandon,1
4519,abandoned,2
4520,abaya,1
4521,abdicate,1
4522,abduct,1
4523,abdullah,2
4524,abilities,6
4525,abilitiy,1
4526,ability,56
4527,able,45
4528,abnormal,2
4529,abnormalunusualrelationship,1
4530,abolish,3
4531,abolishing,1
4532,aboriton,1
4533,aboritondo,1
4534,abort,6
4535,abortion,186
4536,abortioned,4
4537,abortionis,1
4538,abortions,3
4539,abou,2
4540,about,3754
4541,above,10
4542,abroad,26
4543,abrotions,1
4544,absence,4
4545,absent,15
4546,absolute,6
4547,absolutely,3
4548,absorbers,1
4549,absorbing,2
4550,abstract,2
4551,abundant,1
4552,abuot,2
4553,abuse,29
4554,abused,1
4555,abusing,1
4556,abusive,1
4557,abut,4
4558,academic,9
4559,academy,5
4560,acappella,2
4561,acccept,1
4562,accent,7
4563,accents,3
4564,accept,83
4565,acceptable,4
4566,acceptance,2
4567,accepted,5
4568,accepting,1
4569,acception,1
4570,acceptions,1
4571,accepts,2
4572,access,3
4573,accessories,4
4574,accessoriesmakeup,1
4575,accident,158
4576,accidentGod,1
4577,accidentally,6
4578,accidently,1
4579,accidents,18
4580,accidentwhat,1
4581,accomplish,1
4582,accord,2
4583,according,11
4584,account,19
4585,accountant,2
4586,accounting,11
4587,accumulate,1
4588,accurate,1
4589,accurately,1
4590,accused,2
4591,accustom,1
4592,accustomed,8
4593,ache,4
4594,acheivements,1
4595,achieve,30
4596,achieved,2
4597,achievement,1
4598,achievements,1
4599,achieves,1
4600,achieving,1
4601,achoo,1
4602,acid,2
4603,acknowledge,1
4604,acquired,2
4605,acronym,1
4606,across,16
4607,acround,1
4608,act,42
4609,acted,4
4610,acting,8
4611,action,54
4612,actions,8
4613,active,21
4614,actively,3
4615,activist,1
4616,activites,1
4617,activities,10
4618,activity,43
4619,acton,1
4620,actor,38
4621,actors,10
4622,actress,20
4623,actressEuropean,1
4624,acts,3
4625,acttheir,1
4626,actual,2
4627,actually,32
4628,ad,5
4629,adam's,1
4630,adapt,8
4631,adaptate,1
4632,adapted,1
4633,adaption,1
4634,add,8
4635,added,4
4636,addict,11
4637,addicted,19
4638,addicting,1
4639,addiction,28
4640,addictive,11
4641,addicts,1
4642,adding,1
4643,addition,5
4644,additionalJJcharge,1
4645,additoin,1
4646,address,5
4647,adjective,2
4648,adjust,4
4649,admeered,1
4650,administrated,1
4651,administrator,1
4652,admire,13
4653,admired,4
4654,admiring,1
4655,admission,7
4656,admit,7
4657,admitted,4
4658,adolescent,2
4659,adolescents,1
4660,adopt,53
4661,adoptation,1
4662,adopted,21
4663,adoption,29
4664,adoptions,1
4665,adoptive,1
4666,adopts,1
4667,ads,3
4668,adult,48
4669,adultchild,1
4670,adultery,2
4671,adulthood,1
4672,adultry,1
4673,adults,11
4674,advance,1
4675,advanced,2
4676,advancement,2
4677,advantage,52
4678,advantages,10
4679,advantagesdisadvantages,1
4680,adventure,2
4681,adventures,1
4682,adverb,1
4683,adversity,1
4684,advertise,2
4685,advertisement,19
4686,advertisements,2
4687,advertising,10
4688,advertisment,1
4689,advertize,1
4690,advice,67
4691,advices,20
4692,advise,15
4693,advised,4
4694,adviser,2
4695,advises,2
4696,advising,3
4697,advisor,7
4698,ae,1
4699,aerobics,1
4700,aerospace,1
4701,affair,8
4702,affairs,3
4703,affect,121
4704,affected,12
4705,affectedby,1
4706,affecting,3
4707,affection,1
4708,affects,17
4709,afford,7
4710,affordable,1
4711,afraid,115
4712,afraids,1
4713,aftaid,1
4714,after,411
4715,afternoon,19
4716,afternoonshe,1
4717,afterward,1
4718,again,168
4719,againit,1
4720,againno,1
4721,againnobody,1
4722,against,72
4723,agao,1
4724,age,185
4725,aged,1
4726,agency,1
4727,agends,1
4728,agent,7
4729,ages,8
4730,aggressive,4
4731,aging,3
4732,agingJJsociety,1
4733,ago,261
4734,agree,356
4735,agreed,18
4736,agreeing,4
4737,agreement,8
4738,agricultural,1
4739,agriculture,3
4740,ah,1
4741,ahd,2
4742,ahead,5
4743,ahve,1
4744,aid,2
4745,aim,3
4746,aiprot,1
4747,air,64
4748,aircraft,5
4749,aircrafts,1
4750,airline,5
4751,airplane,61
4752,airplanes,4
4753,airport,36
4754,airportit,1
4755,ajlee,1
4756,akasani,1
4757,aks,1
4758,al,2
4759,alarm,4
4760,alarming,1
4761,album,7
4762,albums,1
4763,alchohol,1
4764,alchol,1
4765,alcohol,66
4766,alcoholic,5
4767,alcoholif,1
4768,alcoholism,1
4769,alcohols,2
4770,alergic,1
4771,alert,1
4772,alien,11
4773,alienate,1
4774,alienated,2
4775,alienation,5
4776,alienationNNdefinitionNNPShePRPisVBZneverRBpayNNattentionNNtoTOtheDTworldNNPI'mNNdisappointedVBDofINtheDTresultsNNSTheyPRPareVBPaffectedVBNofINthemNNPI'mNNshyNNtoTOcomeVBtoTOAbdullahNNPtoTOtalkVBtoTOhimNNPShePRPcomeVBPwithINmeJJbutCCshePRPdoesn'tRBtalkNNPIPRPdon'tRBknowVBPhowWRBtoTOmeasureNNPShePRPdoesn'tRBdependVBPofINtheDTfactNNknowledgeNNPIPRPuseVBPmyPRPphoneNNbecauseINIPRPdon'tRBwantVBPtalkNNtoTOanyoneNNPWePRPareVBPtalkingVBGaboutINoneCDofINtheDTthemesNNSwePRPreadVBPinINFahrenheitNNPCDWePRPliveVBPthisDTpredictionsNNSnowadaysNNPOneCDofINtheDTmostRBSinfluenceNNfieldNNbyINtechnologyNNWePRPdon'tRBwantVBPtoTOthinkVBinINtheDTsameJJwayNNPThat'sNNStechnologyVBPinfluenceNNonINitNNPTechnologyNNPmakeVBPthisDTeasyNNPSometimesRBisVBZentertainmentNNPBrazilNNPhaveVBPno,1
4777,aliens,2
4778,align,1
4779,alike,1
4780,alive,61
4781,alived,1
4782,alives,1
4783,aliving,1
4784,alk,1
4785,all,895
4786,allay,1
4787,allegri,1
4788,allergency,1
4789,allergic,2
4790,allergy',1
4791,alligator,1
4792,alligators,1
4793,allow,47
4794,allowance,2
4795,allowed,30
4796,allows,2
4797,allstory,1
4798,almost,139
4799,almostuse,1
4800,alone,102
4801,aloneI,1
4802,alones,1
4803,along,8
4804,alongside,1
4805,aloow,1
